dept_name,state,lat,lng
Pennsylvania Liquor Control Board,PA,41.2033216,-77.1945247
Virginia Beach Police Department,VA,37.4315734,-78.6568942
Plaquemines Parish Sheriff's Office,LA,29.3240045,-89.4742177
Troy Police Department,MI,42.6064095,-83.1497751
Bureau County Sheriff's Department,IL,41.35991560000001,-89.4742177
Parksley Police Department,VA,37.7820725,-75.6535401
Luverne Police Department,AL,31.7165455,-86.2638492
Clarkstown Police Department,NY,41.1259715,-73.95949399999999
Beaver County Sheriff's Office,OK,36.7440186,-100.5296115
Somerset Police Department,MA,41.7695425,-71.12861939999999
Lewisburg Borough Police Department,PA,40.9645293,-76.8844101
Hurtsboro Police Department,AL,32.2418146,-85.4163327
Modesto Police Department,CA,37.63909719999999,-120.9968782
Arkansas Game and Fish Commission,AR,35.20105,-91.8318334
Bay County Sheriff's Department,MI,43.7109732,-84.01674229999999
Reeder Police Department,ND,46.1058393,-102.9454423
Bensalem Township Police Department,PA,40.09944249999999,-74.9325683
Gatlinburg Police Department,TN,35.714259,-83.5101638
Firebaugh Police Department,CA,36.8588376,-120.4560072
Morgan County Sheriff's Department,IN,39.51168089999999,-86.3376761
Bridgewater Police Department,VA,38.38207060000001,-78.97669599999999
Gregory Police Department,SD,43.2355446,-99.42929269999999
Tallahatchie County Sheriff's Department,MS,33.9302578,-90.1869644
Larchmont Police Department,NY,40.9278769,-73.75179829999999
Onslow County Sheriff's Office,NC,34.6540094,-77.4701972
California State University Hayward Police Department,CA,36.778261,-119.4179324
San Pablo Police Department,CA,32.7338006,-117.1933038
Questa Police Department,NM,36.7039143,-105.5950065
Douglas County Sheriff's Department,NE,41.3148116,-96.19513200000002
Chittenden County Sheriff's Department,VT,44.3959289,-72.9962431
Las Vegas Metropolitan Police Department,NV,36.0839998,-115.1537389
Iberville Parish Sheriff's Department,LA,30.2899179,-91.4048249
Gaston County Police Department,NC,36.5004281,-77.6449804
Coffee County Sheriff's Department,AL,31.4751172,-86.0121573
Arkansas Department of Correction,AR,35.20105,-91.8318334
Mississippi Department of Public Safety - Bureau of Narcotics,MS,32.3546679,-89.3985283
Sweetwater Police Department,TX,32.4709519,-100.4059384
Henry County Sheriff's Department,IN,39.9704844,-85.35496499999999
Montana Department of Justice - Division of Criminal Investigation,MT,46.8796822,-110.3625658
Meigs Police Department,GA,31.0724085,-84.0890659
Philadelphia Housing Authority Police Department,PA,39.9525839,-75.1652215
Austell Police Department,GA,33.8126059,-84.6343783
Columbia Police Department,TN,35.6150716,-87.0352831
Sacramento County District Attorney's Office,CA,38.5815719,-121.4943996
Curry County Sheriff's Office,OR,42.54405029999999,-124.2781761
Cheatham County Sheriff's Department,TN,36.184749,-87.10237459999999
Euless Police Department,TX,32.8370727,-97.08195409999999
Illinois Secretary of State Police Department,IL,40.6331249,-89.3985283
Canute Police Department,OK,35.4219943,-99.2795337
Clayton Police Department,CA,37.9410341,-121.9357925
Johnsonburg Borough Police Department,PA,41.4906172,-78.675026
Pennsylvania Public Utility Commission,PA,41.2033216,-77.1945247
Westchester County Department of Public Safety,NY,41.1220194,-73.7948516
Trafford Police Department,AL,33.8181563,-86.74277119999999
Woodward County Sheriff's Office,OK,36.4336481,-99.3903862
Hanover Police Department,NH,43.7022451,-72.2895526
Comanche County Sheriff's Office,OK,34.3689747,-97.96392399999999
Mammoth Police Department,AZ,32.722568,-110.6406547
Vermont Department of Liquor Control,VT,44.5588028,-72.57784149999999
Garland Police Department,TX,32.912624,-96.63888329999999
Tennessee Commercial Vehicle Enforcement Division,TN,35.5174913,-86.5804473
Pearson Police Department,GA,31.297703,-82.8523668
Miller County Sheriff's Department,MO,38.2081417,-92.38136209999999
Oklahoma Alcoholic Beverage Laws Enforcement Commission,OK,35.0077519,-97.092877
Corrigan Police Department,TX,30.9968565,-94.8271527
Payson Police Department,AZ,34.2308684,-111.3251355
Haltom City Police Department,TX,32.7995738,-97.26918169999999
Tuskegee Police Department,AL,32.430237,-85.7077266
Marathon County Sheriff's Department,WI,44.9304719,-89.8402105
Maries County Sheriff's Department,MO,38.1738674,-91.949021
Wythe County Sheriff's Office,VA,36.9484414,-81.0848477
Oglethorpe County Sheriff's Office,GA,32.293769,-84.0610191
Cotton County Sheriff's Office,OK,34.309094,-98.3964938
Centerville Police Department,OH,39.60867229999999,-84.16461629999999
Ventura Port District Harbor Patrol,CA,34.274646,-119.2290316
Muscatine County Sheriff's Department,IA,41.424473,-91.0432051
Goshen Police Department,IN,41.5822716,-85.8344383
Enfield Police Department,NC,36.1809865,-77.6666415
Austin Park Police Department,TX,30.267153,-97.7430608
Medfield Police Department,MA,42.18758260000001,-71.30645969999999
Lehi Police Department,UT,40.3916172,-111.8507662
Jasper County Sheriff's Office,MO,37.3361642,-94.30133599999999
Barrington-Inverness Police Department,IL,42.1174807,-88.1410353
Ferris Police Department,TX,32.5340262,-96.6655488
Muskingum Watershed Conservancy District,OH,39.9996605,-81.7378895
Friona Police Department,TX,34.641734,-102.7241047
Canton Police Department,MI,42.3086444,-83.48211599999999
Riverdale Police Department,IL,41.63336779999999,-87.6331021
Patchogue Village Office of Public Safety,NY,40.7659783,-73.01934299999999
Hardeeville Police Department,SC,32.2871413,-81.08066649999999
Niles Police Department,IL,42.0189191,-87.80284019999999
Gassville Police Department,AR,36.2831238,-92.4940505
Watchung Police Department,NJ,40.63788,-74.4509863
Clay County Sheriff's Department,MN,46.878186,-96.42575889999999
Ross County Sheriff's Office,OH,39.3584253,-82.99316069999999
Needville Independent School District Police Department,TX,29.3994101,-95.8377297
Thibodaux Police Department,LA,29.7957633,-90.82287099999999
Escondido Police Department,CA,33.1192068,-117.086421
Greenfield Police Department,IN,39.785043,-85.7694226
Freemansburg Borough Police Department,PA,40.6264875,-75.34573499999999
Lake City Police Department,MN,47.5964304,-91.4964639
Tompkinsville Police Department,KY,36.7022797,-85.6916396
Galt Police Department,CA,38.2546373,-121.2999485
Bardstown Police Department,KY,37.8092279,-85.46690249999999
Rockwell City Police Department,IA,42.985244,-93.1918688
Polk County Sheriff's Office,WI,45.4259345,-92.3388439
Tipton County Sheriff's Office,IN,40.2822598,-86.04109799999999
Lakeshire Police Department,MO,38.538664,-90.33511639999999
Foster Police Department,RI,41.8537098,-71.7581249
Bexar County Sheriff's Office,TX,29.4200763,-98.5721016
Massachusetts Department of Correction,MA,42.4072107,-71.3824374
Smith County Sheriff's Office,TX,32.3352505,-95.3102505
King County Sheriff's Office,WA,47.5480339,-121.9836029
Newark Police Department,NJ,40.735657,-74.1723667
Boston Police Department,MA,42.3600825,-71.0588801
El Dorado County Sheriff's Department,CA,32.7947731,-116.9625269
Yuma County Sheriff's Department,AZ,32.6926512,-114.6276916
McNairy County Sheriff's Department,TN,35.1183208,-88.55653099999999
Haverhill Police Department,MA,42.7762015,-71.0772796
Labette County Sheriff's Office,KS,37.2306195,-95.18357879999999
Texas State Police,TX,31.9685988,-99.9018131
Atlanta Police Department,GA,33.7489954,-84.3879824
Aroostook County Sheriff's Department,ME,46.819941,-68.4766064
Wilkes-Barre Police Department,PA,41.2459149,-75.88130749999999
Rockwall County Sheriff's Office,TX,32.93123360000001,-96.4597089
Brazos County Sheriff's Office,TX,30.6504141,-96.3226072
Detroit Police Department,MI,42.331427,-83.0457538
Walker County Sheriff's Office,GA,34.6858231,-85.35496499999999
Clay County Constable's Office - Precinct 4,TX,33.7900416,-98.2212979
Apache County Sheriff's Office,AZ,35.5313224,-109.3783206
Ansonia Police Department,CT,41.34620779999999,-73.07899689999999
Cooke County Sheriff's Department,TX,33.6672185,-97.35165579999999
Pepin County Sheriff's Department,WI,44.4410785,-92.14795
Lake County Sheriff's Department,OR,42.6986344,-120.565768
Laredo Police Department,TX,27.5305671,-99.48032409999999
Wilbarger County Sheriff's Department,TX,34.0688089,-99.2785583
Sadieville Police Department,KY,38.3892392,-84.53744239999999
Houston County Sheriff's Department,TX,29.7604267,-95.3698028
Willard Police Department,OH,41.0531109,-82.7262906
Newport Police Department,KY,39.091449,-84.4957757
Culpeper County Constable's Office,VA,38.4729632,-77.9962512
Bartow Police Department,FL,27.8964147,-81.8431374
Albuquerque Police Department,NM,35.0853336,-106.6055534
Arapahoe County Sheriff's Office,CO,39.62031,-104.332644
San Mateo County Sheriff's Office,CA,32.7338006,-117.1933038
Elkhart Police Department,IN,41.6819935,-85.9766671
Bessemer Police Department,AL,33.4017766,-86.954437
Oklahoma City Police Department,OK,35.0077519,-97.092877
Whitley County Sheriff's Department,KY,36.726335,-84.1857115
Tucson Police Department,AZ,32.2217429,-110.926479
Jackson Police Department,MS,32.2987573,-90.1848103
Aiken Department of Public Safety,SC,33.5604168,-81.7195533
Milam County Constable's Office - Precinct 4,TX,31.4324041,-93.8457416
Puyallup Police Department,WA,47.1853785,-122.2928974
Rahway Police Department,NJ,40.60815909999999,-74.2776468
Riverside County Sheriff's Department,CA,33.9533487,-117.3961564
Echo Constable's Office,UT,40.97789849999999,-111.4413165
Elizabethtown Police Department,KY,37.7030646,-85.8649408
Bancroft Police Department,IA,43.29273860000001,-94.2180192
Independence Police Department,IA,42.4685978,-91.8893386
Pennsylvania State Constable - Somerset County,PA,41.2033216,-77.1945247
Harford County Sheriff's Office,MD,39.5838964,-76.3637285
Inez Police Department,KY,37.8664833,-82.5387633
Marshall Police Department,MO,39.1230777,-93.1968704
Lake City Police Department,FL,28.702847,-81.77870209999999
Alexander County Sheriff's Office,IL,37.1670164,-89.3606298
Honolulu Police Department,HI,21.3069444,-157.8583333
Mingo County Constable's Office,WV,38.4987251,-80.0542344
Aiken County Sheriff's Office,SC,33.5604168,-81.7195533
Donora Borough Police Department,PA,40.1734049,-79.8575467
Waterbury Police Department,CT,41.5581525,-73.0514965
Wardell Police Department,MO,36.3514533,-89.8178631
Geary Police Department,OK,35.6311594,-98.31728539999999
Bristol Police Department,TN,36.5951059,-82.18874439999999
Greenville Police Department,SC,34.85261759999999,-82.3940104
Pickens County Magistrate's Office,SC,34.8834489,-82.7073573
Yonkers Police Department,NY,40.9312099,-73.89874689999999
Kyle Police Department,TX,29.9891052,-97.87722670000001
Buchanan County Sheriff's Office,VA,37.5273566,-79.67976139999999
Bossier Parish District 5 Constable's Office,LA,32.7551322,-93.66232389999999
Decatur County Sheriff's Office,GA,33.7748275,-84.2963123
Coraopolis Borough Police Department,PA,40.5184013,-80.1667247
Perrysburg City Police Department,OH,41.556996,-83.627157
Iron County Sheriff's Office,WI,46.2855114,-90.2347734
Monongahela City Police Department,PA,39.9527137,-79.9944514
Harlan County Sheriff's Department,KY,36.8431441,-83.321848
Lyndhurst Police Department,NJ,40.81201710000001,-74.1243063
San Bernardino County Sheriff's Department,CA,32.7338006,-117.1933038
Brookfield Police Department,MO,39.7844687,-93.07353479999999
Quincy Police Department,MA,42.2528772,-71.0022705
Muskogee Police Department,OK,35.7478769,-95.3696909
Warrensburg Police Department,MO,38.7627893,-93.73604979999999
Greenfield Police Department,TN,36.1533982,-88.8006163
Springfield Police Department,MA,42.10726469999999,-72.5815724
Okmulgee County Sheriff's Office,OK,35.6234367,-95.9605502
Chickasha Police Department,OK,35.052565,-97.93643259999999
Olean Police Department,NY,42.083639,-78.42992699999999
Jefferson County Police Department,KY,38.1938097,-85.64348700000001
Braggs Police Department,OK,35.6634306,-95.1980169
Salem Police Department,OR,44.9428975,-123.0350963
Claxton Police Department,GA,32.1615814,-81.9040047
Haskell County Sheriff's Office,OK,35.8203784,-95.674149
Ocilla Police Department,GA,31.5943567,-83.2504328
Grisham Township Constable's Office,IL,39.04929569999999,-89.5308903
Gonzales County Constable's Office - Precinct 3,TX,29.5016257,-97.4524926
Wilson County Sheriff's Office,NC,35.7212689,-77.9155395
McLoud Police Department,OK,35.4358996,-97.09141629999999
Victoria County Sheriff's Office,TX,28.8052674,-97.0035982
Gloversville Police Department,NY,43.0528506,-74.3437467
Cleburne Police Department,TX,32.3476438,-97.38668369999999
Orange County Sheriff's Department,CA,33.7879139,-117.8531007
El Paso County Sheriff's Office,TX,31.7618778,-106.4850217
Corona Police Department,CA,33.8752935,-117.5664384
Dothan Police Department,AL,31.2232313,-85.3904888
San Fernando Police Department,CA,32.7338006,-117.1933038
Lampasas County Constable's Office - Precinct 3,TX,31.06378399999999,-98.18169569999999
Briscoe County Sheriff's Office,TX,35.5837351,-100.290072
Lake Forest Police Department,IL,42.3689363,-87.8271534
Fulton County Sheriff's Office,KY,36.5042277,-88.8742259
Floyd County Sheriff's Office,IA,43.1277502,-92.7363031
Midlothian Police Department,TX,32.482361,-96.9944489
Letcher County Constable's Office,KY,37.12535099999999,-82.8640623
Vicksburg Police Department,MS,32.3526456,-90.877882
Pike County Sheriff's Department,KY,37.4842087,-82.4752757
Henry County Sheriff's Office,OH,41.3659897,-84.01674229999999
Brashear City Marshal's Office,TX,33.1187523,-95.73360249999999
Bay County Sheriff's Office,FL,30.1805306,-85.684578
Madison Police Department,WI,43.0730517,-89.4012302
Charles County Sheriff's Office,MD,38.5221781,-77.10249019999999
Mingo County Sheriff's Office,WV,38.4987251,-80.0542344
Kentucky Department of Fish and Wildlife Resources,KY,37.8393332,-84.2700179
Elizabeth Police Department,NJ,40.6639916,-74.2107006
Canton Police Department,OH,40.79894729999999,-81.378447
Bowling Green Police Department,OH,41.3747744,-83.6513229
Whitley County Constable's Office,KY,36.726335,-84.1857115
Boulder County Sheriff's Office,CO,40.0149856,-105.2705456
McCreary County Sheriff's Office,KY,36.6973499,-84.4802606
Biddeford Police Department,ME,43.4925843,-70.45338439999999
Homewood Police Department,IL,41.5572567,-87.6656014
Sonoma County Sheriff's Office,CA,38.291859,-122.4580356
Elk County Sheriff's Office,KS,37.3936365,-96.15269850000001
Page County Sheriff's Department,IA,40.7635099,-95.1432068
Coweta County Sheriff's Office,GA,33.3716708,-84.7315563
Benton Police Department,MO,37.0978279,-89.5625848
Albany Police Department,NY,42.6525793,-73.7562317
